BEDSCODE,YEAR,KFULL,1,2,3,4,5,6,7,8,9,10,11,12,ENTITY_NAME,PK,KHALF,UGE,UGS,PKHALF,PKFULL,K12_TOTAL,COUNT_OPEN_PIS_ALL,COUNT_OPEN_PIS_ELDERLY,COUNT_OPEN_PIS_FAMILY,EVENT_TIME_ALLOC_ALL,EVENT_TIME_ALLOC_ELDERLY,EVENT_TIME_ALLOC_FAMILY,EVENT_TIME_PIS_ALL,EVENT_TIME_PIS_ELDERLY,EVENT_TIME_PIS_FAMILY,LIHTC_OPEN_ALLOC_ALL,LIHTC_OPEN_ALLOC_ELDERLY,LIHTC_OPEN_ALLOC_FAMILY,LIHTC_OPEN_PIS_ALL,LIHTC_OPEN_PIS_ELDERLY,LIHTC_OPEN_PIS_FAMILY,LIUNITS_OPEN_PIS_ALL,LIUNITS_OPEN_PIS_ELDERLY,LIUNITS_OPEN_PIS_FAMILY,NEVER_TREATED_ALLOC_ALL,NEVER_TREATED_ALLOC_ELDERLY,NEVER_TREATED_ALLOC_FAMILY,NEVER_TREATED_PIS_ALL,NEVER_TREATED_PIS_ELDERLY,NEVER_TREATED_PIS_FAMILY
100308020001,2013,0,0,0,0,0,0,0,2,8,36,25,10,7,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,9,,,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100308020001,2014,0,0,0,0,0,0,0,0,7,25,31,9,4,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,5,,,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100308020001,2015,0,0,0,0,0,0,0,1,9,42,40,28,8,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,8,0.0,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100308020001,2016,0,0,0,0,0,0,0,1,7,27,18,18,12,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,5,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100308020001,2017,0,0,0,0,0,0,0,5,7,15,14,12,4,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,0,0,1,5,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100308020001,2018,0,0,0,0,0,0,0,2,8,22,8,5,3,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100308020001,2019,0,0,0,0,0,0,0,2,2,12,16,2,4,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040003,2013,0,0,0,0,0,0,0,0,0,113,131,90,121,TACONIC HILLS HIGH SCHOOL,0,0,0,10,,,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040003,2014,0,0,0,0,0,0,0,113,116,116,99,112,94,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,0,0,0,9,,,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040003,2015,0,0,0,0,0,0,0,106,113,123,103,89,118,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,0,0,0,5,0.0,0.0,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040003,2016,0,0,0,0,0,0,0,113,104,128,102,92,93,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,0,0,0,10,0.0,0.0,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040003,2017,0,0,0,0,0,0,0,100,113,117,107,100,93,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,0,0,0,13,0.0,0.0,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040003,2018,0,0,0,0,0,0,0,112,98,130,86,99,102,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,0,0,0,11,0.0,0.0,627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040003,2019,0,0,0,0,0,0,0,110,113,117,107,83,94,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,0,0,0,10,0.0,0.0,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040005,2013,0,0,0,0,0,0,109,119,108,0,0,0,0,TACONIC HILLS MIDDLE SCHOOL,0,0,0,2,,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040006,2013,90,118,114,97,111,99,0,0,0,0,0,0,0,TACONIC HILLS ELEMENTARY SCHOOL,72,0,2,0,,,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040006,2014,108,93,115,113,96,110,107,0,0,0,0,0,0,TACONIC HILLS ELEMENTARY SCHOOL,72,0,2,0,,,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040006,2015,98,105,88,109,113,92,112,0,0,0,0,0,0,TACONIC HILLS ELEMENTARY SCHOOL,50,0,3,0,0.0,50.0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040006,2016,81,100,109,84,104,112,94,0,0,0,0,0,0,TACONIC HILLS ELEMENTARY SCHOOL,51,0,3,0,0.0,51.0,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040006,2017,102,79,103,108,82,113,113,0,0,0,0,0,0,TACONIC HILLS ELEMENTARY SCHOOL,50,0,2,0,0.0,50.0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040006,2018,81,101,80,101,113,83,111,0,0,0,0,0,0,TACONIC HILLS ELEMENTARY SCHOOL,35,0,1,0,0.0,35.0,670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100501040006,2019,63,80,101,77,96,105,84,0,0,0,0,0,0,TACONIC HILLS ELEMENTARY SCHOOL,36,0,4,0,0.0,36.0,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040003,2013,32,68,39,40,52,58,45,0,0,0,0,0,0,GERMANTOWN ELEMENTARY SCHOOL,0,0,2,0,,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040003,2014,29,34,71,38,41,51,56,0,0,0,0,0,0,GERMANTOWN ELEMENTARY SCHOOL,0,0,0,0,,,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040003,2015,36,34,33,69,39,43,53,0,0,0,0,0,0,GERMANTOWN ELEMENTARY SCHOOL,30,0,0,0,0.0,30.0,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040003,2016,36,39,33,39,71,40,42,0,0,0,0,0,0,GERMANTOWN ELEMENTARY SCHOOL,33,0,0,0,0.0,33.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040003,2017,42,35,39,33,34,69,36,0,0,0,0,0,0,GERMANTOWN ELEMENTARY SCHOOL,31,0,1,0,0.0,31.0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040003,2018,35,39,32,35,30,37,66,0,0,0,0,0,0,GERMANTOWN ELEMENTARY SCHOOL,33,0,1,0,0.0,33.0,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040003,2019,38,32,34,32,36,30,39,0,0,0,0,0,0,GERMANTOWN ELEMENTARY SCHOOL,21,0,1,0,0.0,21.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040004,2013,0,0,0,0,0,0,0,30,40,42,40,41,45,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,0,0,0,6,,,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040004,2014,0,0,0,0,0,0,0,48,30,38,37,41,39,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,0,0,0,7,,,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040004,2015,0,0,0,0,0,0,0,53,47,37,32,35,37,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,0,0,0,6,0.0,0.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040004,2016,0,0,0,0,0,0,0,57,47,46,29,34,36,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,0,0,0,4,0.0,0.0,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040004,2017,0,0,0,0,0,0,0,41,55,42,39,26,30,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,0,0,0,4,0.0,0.0,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040004,2018,0,0,0,0,0,0,0,39,37,51,44,39,27,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,0,0,0,4,0.0,0.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100902040004,2019,0,0,0,0,0,0,0,62,34,36,52,40,35,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,0,0,0,3,0.0,0.0,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010016,2013,62,54,46,49,50,41,55,0,0,0,0,0,0,PINE HILLS ELEMENTARY SCHOOL,0,0,0,0,,,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010016,2014,64,62,52,54,44,47,41,0,0,0,0,0,0,PINE HILLS ELEMENTARY SCHOOL,0,0,0,0,,,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010016,2015,70,77,71,56,54,44,50,1,0,0,0,0,0,PINE HILLS ELEMENTARY SCHOOL,0,0,0,0,0.0,0.0,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010016,2016,72,77,76,65,51,49,48,0,0,0,0,0,0,PINE HILLS ELEMENTARY SCHOOL,0,0,0,0,0.0,0.0,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010016,2017,66,62,77,67,66,48,55,0,0,0,0,0,0,PINE HILLS ELEMENTARY SCHOOL,0,0,1,0,0.0,0.0,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010016,2018,61,66,61,64,56,67,0,0,0,0,0,0,0,PINE HILLS ELEMENTARY SCHOOL,0,0,1,0,0.0,0.0,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010016,2019,61,56,61,65,67,59,0,0,0,0,0,0,0,PINE HILLS ELEMENTARY SCHOOL,0,0,0,0,0.0,0.0,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010018,2013,67,70,66,52,78,60,0,0,0,0,0,0,0,DELAWARE COMMUNITY SCHOOL,17,0,0,0,,,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010018,2014,74,80,69,70,60,74,0,0,0,0,0,0,0,DELAWARE COMMUNITY SCHOOL,18,0,0,0,,,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010018,2015,72,78,80,68,66,55,0,0,0,0,0,0,0,DELAWARE COMMUNITY SCHOOL,17,0,0,0,0.0,17.0,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010018,2016,64,75,84,75,73,75,0,0,0,0,0,0,0,DELAWARE COMMUNITY SCHOOL,17,0,1,0,0.0,17.0,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010018,2017,65,65,76,89,73,72,0,0,0,0,0,0,0,DELAWARE COMMUNITY SCHOOL,18,0,0,0,0.0,18.0,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010018,2018,76,57,61,68,74,67,0,0,0,0,0,0,0,DELAWARE COMMUNITY SCHOOL,15,0,0,0,0.0,15.0,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010018,2019,64,73,61,66,66,71,0,0,0,0,0,0,0,DELAWARE COMMUNITY SCHOOL,18,0,0,0,0.0,18.0,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010019,2013,102,87,79,94,65,62,0,0,0,0,0,0,0,NEW SCOTLAND ELEMENTARY SCHOOL,0,0,10,0,,,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010019,2014,98,96,84,80,91,61,0,0,0,0,0,0,0,NEW SCOTLAND ELEMENTARY SCHOOL,0,0,9,0,,,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010019,2015,90,93,93,74,74,86,0,0,0,0,0,0,0,NEW SCOTLAND ELEMENTARY SCHOOL,1,0,3,0,0.0,1.0,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010019,2016,79,96,89,91,72,78,0,0,0,0,0,0,0,NEW SCOTLAND ELEMENTARY SCHOOL,0,0,3,0,0.0,0.0,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010019,2017,67,84,80,93,89,65,0,0,0,0,0,0,0,NEW SCOTLAND ELEMENTARY SCHOOL,0,0,6,0,0.0,0.0,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010019,2018,90,66,81,78,92,89,0,0,0,0,0,0,0,NEW SCOTLAND ELEMENTARY SCHOOL,0,0,5,0,0.0,0.0,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010019,2019,72,82,71,77,75,87,0,0,0,0,0,0,0,NEW SCOTLAND ELEMENTARY SCHOOL,0,0,4,0,0.0,0.0,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010020,2013,33,32,20,23,40,20,44,41,65,0,0,0,0,NORTH ALBANY ACADEMY,0,0,7,16,,,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010020,2014,37,38,29,23,25,43,41,59,60,0,0,0,0,NORTH ALBANY ACADEMY,0,0,9,19,,,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010020,2015,50,38,40,31,22,19,40,38,54,0,0,0,0,NORTH ALBANY ACADEMY,0,0,10,21,0.0,0.0,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010020,2016,37,46,43,46,31,29,31,52,43,0,0,0,0,NORTH ALBANY ACADEMY,0,0,5,16,0.0,0.0,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010020,2017,37,39,48,39,40,43,29,40,68,0,0,0,0,NORTH ALBANY ACADEMY,0,0,5,14,0.0,0.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010020,2018,36,40,41,65,66,40,0,0,0,0,0,0,0,NORTH ALBANY ACADEMY,0,0,1,0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010020,2019,31,30,39,38,55,53,0,0,0,0,0,0,0,NORTH ALBANY ACADEMY,0,0,0,0,0.0,0.0,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010023,2013,70,72,69,59,62,67,93,0,0,0,0,0,0,ALBANY SCHOOL OF HUMANITIES,18,0,17,0,,,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010023,2014,66,65,71,62,60,66,81,0,0,0,0,0,0,ALBANY SCHOOL OF HUMANITIES,0,0,19,0,,,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010023,2015,64,67,66,70,60,56,74,0,0,0,0,0,0,ALBANY SCHOOL OF HUMANITIES,18,0,15,0,0.0,18.0,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010023,2016,63,73,65,88,71,80,57,0,0,0,0,0,0,ALBANY SCHOOL OF HUMANITIES,0,0,21,0,0.0,0.0,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010023,2017,75,73,69,66,91,70,87,0,0,0,0,0,0,ALBANY SCHOOL OF HUMANITIES,0,0,20,0,0.0,0.0,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010023,2018,65,73,65,64,63,80,67,0,0,0,0,0,0,ALBANY SCHOOL OF HUMANITIES,0,0,27,0,0.0,0.0,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010023,2019,63,73,75,60,71,60,73,0,0,0,0,0,0,ALBANY SCHOOL OF HUMANITIES,0,0,25,0,0.0,0.0,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010027,2013,51,52,45,38,46,34,34,0,0,0,0,0,0,EAGLE POINT ELEMENTARY SCHOOL,0,0,0,0,,,300,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010027,2014,52,53,59,48,38,48,50,0,0,0,0,0,0,EAGLE POINT ELEMENTARY SCHOOL,0,0,0,0,,,348,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010027,2015,47,46,48,42,52,37,43,0,0,0,0,0,0,EAGLE POINT ELEMENTARY SCHOOL,0,0,0,0,0.0,0.0,315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010027,2016,51,44,44,42,44,54,34,0,0,0,0,0,0,EAGLE POINT ELEMENTARY SCHOOL,0,0,0,0,0.0,0.0,313,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010027,2017,47,51,42,49,54,41,61,0,0,0,0,0,0,EAGLE POINT ELEMENTARY SCHOOL,0,0,0,0,0.0,0.0,345,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010027,2018,47,46,47,43,46,56,40,0,0,0,0,0,0,EAGLE POINT ELEMENTARY SCHOOL,0,0,0,0,0.0,0.0,325,1.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100010027,2019,38,42,41,46,53,44,45,0,0,0,0,0,0,EAGLE POINT ELEMENTARY SCHOOL,0,0,0,0,0.0,0.0,309,1.0,1.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
