BEDSCODE,ENTITY_NAME,YEAR,ATTENDANCE_RATE,NUM_SUSPENSIONS,PER_SUSPENSIONS,DATA_REPORTED_ATTENDANCE,DATA_REPORTED_SUSPENSIONS,ATTENDANCE_RATE_RAW,COUNT_OPEN_PIS_ALL,COUNT_OPEN_PIS_ELDERLY,COUNT_OPEN_PIS_FAMILY,EVENT_TIME_ALLOC_ALL,EVENT_TIME_ALLOC_ELDERLY,EVENT_TIME_ALLOC_FAMILY,EVENT_TIME_PIS_ALL,EVENT_TIME_PIS_ELDERLY,EVENT_TIME_PIS_FAMILY,LIHTC_OPEN_ALLOC_ALL,LIHTC_OPEN_ALLOC_ELDERLY,LIHTC_OPEN_ALLOC_FAMILY,LIHTC_OPEN_PIS_ALL,LIHTC_OPEN_PIS_ELDERLY,LIHTC_OPEN_PIS_FAMILY,LIUNITS_OPEN_PIS_ALL,LIUNITS_OPEN_PIS_ELDERLY,LIUNITS_OPEN_PIS_FAMILY,NEVER_TREATED_ALLOC_ALL,NEVER_TREATED_ALLOC_ELDERLY,NEVER_TREATED_ALLOC_FAMILY,NEVER_TREATED_PIS_ALL,NEVER_TREATED_PIS_ELDERLY,NEVER_TREATED_PIS_FAMILY
260803060004,ROGERS MIDDLE SCHOOL,2018,95.0,,,Y,,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060004,ROGERS MIDDLE SCHOOL,2019,95.0,4.0,1.0,Y,Y,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060007,SENECA SCHOOL,2018,96.0,,,Y,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060007,SENECA SCHOOL,2019,96.0,1.0,1.0,Y,Y,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060009,COLEBROOK SCHOOL,2018,96.0,,,Y,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060009,COLEBROOK SCHOOL,2019,97.0,1.0,1.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060011,SOUTHLAWN SCHOOL,2018,96.0,,,Y,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060011,SOUTHLAWN SCHOOL,2019,97.0,4.0,2.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060012,BROOKVIEW SCHOOL,2018,96.0,,,Y,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060012,BROOKVIEW SCHOOL,2019,96.0,0.0,0.0,Y,Y,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060014,LISTWOOD SCHOOL,2018,97.0,,,Y,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260803060014,LISTWOOD SCHOOL,2019,97.0,1.0,1.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260901060002,MANOR INTERMEDIATE SCHOOL,2018,97.0,,,Y,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260901060002,MANOR INTERMEDIATE SCHOOL,2019,97.0,4.0,1.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260901060005,HONEOYE FALLS-LIMA MIDDLE SCHOOL,2018,96.0,,,Y,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260901060005,HONEOYE FALLS-LIMA MIDDLE SCHOOL,2019,97.0,7.0,1.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060002,WILLIAM C MUNN SCHOOL,2018,96.0,,,Y,,96.0,1.0,0.0,1.0,9.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060002,WILLIAM C MUNN SCHOOL,2019,96.0,8.0,2.0,Y,Y,96.0,1.0,0.0,1.0,10.0,0.0,3.0,9.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060003,LEO BERNABI SCHOOL,2018,96.0,,,Y,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060003,LEO BERNABI SCHOOL,2019,97.0,8.0,2.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060005,A M COSGROVE MIDDLE SCHOOL,2018,96.0,,,Y,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060005,A M COSGROVE MIDDLE SCHOOL,2019,96.0,28.0,3.0,Y,Y,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060006,TERRY TAYLOR ELEMENTARY SCHOOL,2018,96.0,,,Y,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060006,TERRY TAYLOR ELEMENTARY SCHOOL,2019,96.0,4.0,1.0,Y,Y,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060007,CANAL VIEW ELEMENTARY SCHOOL,2018,97.0,,,Y,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261001060007,CANAL VIEW ELEMENTARY SCHOOL,2019,96.0,2.0,0.0,Y,Y,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261101060001,VILLAGE ELEMENTARY SCHOOL,2018,100.0,,,Y,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261101060001,VILLAGE ELEMENTARY SCHOOL,2019,95.0,17.0,2.0,Y,Y,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261101060002,QUEST ELEMENTARY SCHOOL,2018,100.0,,,Y,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261101060002,QUEST ELEMENTARY SCHOOL,2019,96.0,1.0,0.0,Y,Y,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261101060005,MERTON WILLIAMS MIDDLE SCHOOL,2018,100.0,,,Y,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261101060005,MERTON WILLIAMS MIDDLE SCHOOL,2019,95.0,38.0,5.0,Y,Y,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261101060006,NORTHWOOD ELEMENTARY SCHOOL,2018,100.0,,,Y,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261101060006,NORTHWOOD ELEMENTARY SCHOOL,2019,96.0,0.0,0.0,Y,Y,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261201060003,COBBLES ELEMENTARY SCHOOL,2018,97.0,,,Y,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261201060003,COBBLES ELEMENTARY SCHOOL,2019,97.0,6.0,1.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261201060004,INDIAN LANDING ELEMENTARY SCHOOL,2018,97.0,,,Y,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261201060004,INDIAN LANDING ELEMENTARY SCHOOL,2019,97.0,7.0,1.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261201060005,SCRIBNER ROAD ELEMENTARY SCHOOL,2018,97.0,,,Y,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261201060005,SCRIBNER ROAD ELEMENTARY SCHOOL,2019,97.0,1.0,0.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261201060008,BAY TRAIL MIDDLE SCHOOL,2018,97.0,,,Y,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261201060008,BAY TRAIL MIDDLE SCHOOL,2019,97.0,28.0,3.0,Y,Y,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
